Episode_number,yaw,pitch,roll,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
209,1.7247409912532465,0.10016742116155973,1.484802035600656,1.4211644530296326,1.6125536859035492,6.499999999999997,0.20258808135986328,13.9,130,113,17
210,0.45471927482096935,0.04001067435398893,0.2847304385227122,1.078039512038231,1.366032063961029,6.799999999999997,0.21719598770141602,15.2,86,71,15
211,0.6889243882148613,0.10016742116155981,2.158798930342464,1.5237019062042236,0.9771437589079142,6.799999999999997,0.21427512168884277,22.699999999999996,103,86,17
212,0.41822432957922917,0.04001067435398893,0.41822432957922917,1.8060844838619232,0.9811489582061768,6.499999999999997,0.21647310256958008,19.899999999999995,105,89,16
213,1.1760052070951352,0,1.1760052070951352,3.2301361560821533,1.0934826731681824,6.499999999999997,0.21637511253356934,21.7,87,75,12
214,1.2291808361470895,1.5707963267948966,1.2291808361470895,2.250433921813965,1.2863961458206177,6.799999999999997,0.2277538776397705,11.1,92,81,11
215,0.7853981633974483,0,0.7853981633974483,2.213828355073929,1.6649592518806458,6.499999999999997,0.2203199863433838,15.0,98,82,16
216,1.329440836219493,0,0.7717003900245825,1.6126090288162231,2.8389639854431152,6.499999999999997,0.22168612480163574,14.7,102,90,12
217,0.7008544078844503,0.570437109399922,1.224510688924805e-16,2.109573721885681,1.7888138890266418,6.499999999999997,0.21493291854858398,17.4,78,65,13
218,0.41822432957922906,0.2218144704967944,0.340381938641907,1.3072443902492523,1.5956369042396545,6.499999999999997,0.21873188018798828,14.499999999999998,97,84,13
219,0.6086893073274117,0.04001067435398896,0.7437555842988599,1.6705801486968994,2.1348081827163696,6.499999999999997,0.2294321060180664,18.9,102,92,10
220,0.7604033697785283,0.45559867339582333,1.2261490111768705,0.7577711492776871,1.6458654403686523,7.099999999999997,0.20006299018859863,17.6,117,101,16
221,0.15431877592611906,0,0.14481249823893905,0.8215837180614471,2.4160622358322144,2.5999999999999996,0,2.4,20,20,1
222,1.460139105621001,0.38979629647426056,0.4266274931268764,1.0,1.3868589997291565,6.499999999999997,0.21089410781860352,27.399999999999995,119,107,12
223,1.7975951748487824,1.1680804852142348,1.2160906747839564,1.1188165321946144,1.4525866508483887,6.499999999999997,0.23135805130004883,12.4,101,86,15
224,1.5067813489605526,1.2870022175865694,1.1278711396865744,1.5952683687210083,3.958158493041992,6.499999999999997,0.2261791229248047,12.7,123,106,17
225,0.02040533068653809,0,0.0,0.8036592304706573,0.9119830131530762,2.8999999999999995,0,2.2,13,14,0
226,0.3347368373168147,0.16069065295191062,2.62244653934327,1.2744665145874023,2.0904165506362915,6.499999999999997,0.2124769687652588,15.5,87,70,17
227,1.0552473193359178,0.36826789343663996,1.038292228493046,2.794654607772827,1.008783996105194,6.1999999999999975,0.21562695503234863,11.7,110,94,16
228,3.0750244898139694,1.5707963267948966,2.651635327336065,2.034681558609009,1.0860126614570618,6.799999999999997,0.20818710327148438,18.4,136,116,20
229,1.329440836219493,0.16069065295191054,0.8097835725701668,1.0,1.7347159385681152,6.799999999999997,0.21557998657226562,18.799999999999997,113,96,17
230,0.4398425828157363,0.16069065295191062,0.020830320036217022,0.8038698434829712,1.2612011134624481,6.499999999999997,0.22824692726135254,19.199999999999996,118,103,15
231,0,0,0,0,0,0,0,0,0,0,0
232,0.7086262721276703,0.80380231893303,1.6539375586833376,0.5884640216827393,0.44629985466599464,6.799999999999997,0.17406797409057617,444.19999999999993,87,74,13
233,1.5893127288629056,0.08008558003365902,1.2200683785466933,0.8162981271743774,1.1056997776031494,6.1999999999999975,0.21728301048278809,18.299999999999997,116,108,8
234,0.43662715981354133,0.020001333573390494,0.37206775885812055,1.0733636543154716,1.2137751579284668,6.799999999999997,0.2179570198059082,11.7,95,83,12
235,0.08314123188844125,0.08008558003365902,0.08865588186743747,0.5056523680686951,1.4615200757980347,2.8999999999999995,0,11.3,28,25,4
236,0.9272952180016124,0.06003605844527839,0.7610127542247298,1.6820611357688904,1.1800051927566528,7.099999999999997,0.21645402908325195,24.699999999999996,90,78,12
237,0.8176450458327025,0.12028988239478809,0.7419472680059177,1.641614854335785,2.4061633348464966,7.699999999999997,0.1696300506591797,15.600000000000001,108,91,17
238,0.7036137827794524,0.8330703583416478,0.5585993153435626,0.8539071083068848,1.4595894180238247,6.499999999999997,0.21858692169189453,18.2,100,91,9
239,0.6747409422235527,0.3046926540153976,0.5724598138180512,1.0716326758265495,1.0743085741996765,6.1999999999999975,0.2157440185546875,23.399999999999995,90,82,8
240,0,0,0,0,0,0,0,0,0,0,0
241,1.7731179551732004,0.36826789343664,0.5667292175235064,3.889246702194214,1.4847835898399353,6.799999999999997,0.20865797996520996,16.3,91,73,18
242,0.2644883825492325,0.26302220290846884,1.570796326794891,0.6489851325750351,0.8019208908081055,6.799999999999997,0.2107398509979248,23.799999999999994,79,63,16
243,1.1659045405098132,1.2226303055219352,0.6435011087932845,1.3635037541389465,1.0,6.799999999999997,0.223297119140625,13.9,76,63,13
244,0,0,0,0,0,0,0,0,0,0,0
245,1.873681195169868,1.5707963267948966,2.0429183091986736,0.7163003087043762,2.0499284267425537,6.799999999999997,0.22397208213806152,20.7,93,82,11
246,0.5763752205911837,0.24236585103896324,0.4514530915525543,1.9952839016914368,0.6292799562215805,6.499999999999997,0.22007107734680176,21.2,123,102,21
247,1.8563089754609032,0.1809864512465477,0.9713438419531591,1.5479062050580978,1.873287558555603,6.799999999999997,0.21019506454467773,20.5,146,131,15
248,1.5549246438031064,0.570437109399922,1.2277723863741934,2.0581576824188232,1.5,6.499999999999997,0.19964098930358887,15.0,109,91,18
249,1.4784669920632976,0.060036058445278435,2.0576955586061656,1.6243045926094055,1.0819933712482452,6.799999999999997,0.22472500801086426,18.499999999999993,113,96,17
250,1.0789871508061981,0.5943858000010622,0.340381938641907,1.5330978222191334,2.050502121448517,6.499999999999997,0.22260189056396484,26.699999999999992,102,83,19
251,0.7044940642422178,0.433445320069886,0.48995732625372834,0.9323277473449707,0.9394859932363033,6.499999999999997,0.21184802055358887,14.0,84,70,14
252,0,0,0,0,0,0,0,0,0,0,0
253,0.9038881225555861,0.08008558003365902,2.0831857871056343,2.5687419176101685,0.8882244527339935,6.499999999999997,0.2209920883178711,13.5,105,94,11
254,0.7086262721276703,0,1.147942400661956,0.5932872593402863,2.012336492538452,6.499999999999997,0.20072197914123535,28.39999999999999,77,65,12
255,0,0,0,0,0,0,0,0,0,0,0
256,0.4366271598135413,0.18098645124654772,0.3347368373168147,1.4946427452377975,1.0013024411164224,6.499999999999997,0.20685601234436035,23.599999999999998,102,87,15
257,1.056345013735869,1.5707963267948966,1.056345013735869,1.4505536258220673,1.0060853958129883,6.799999999999997,0.21927690505981445,18.9,99,86,13
258,0.38050637711236496,0.24236585103896327,0.07485984771076684,1.4860790967941284,1.3445188999176025,6.499999999999997,0.2274470329284668,14.4,132,111,21
259,0.5448639154515438,0.41151684606748806,0.5448639154515438,1.4890896519646049,1.8948354721069336,5.299999999999998,0,11.1,84,77,8
260,3.009041121293119,0.020001333573390494,3.009041121293119,1.128065586090088,1.4773858934640884,6.499999999999997,0.2158491611480713,11.7,126,108,18
261,0,0,0,0,0,0,0,0,0,0,0
262,1.178456182579381,0.4115168460674881,0.8086497862079112,1.6133695244789124,1.8045172691345215,6.799999999999997,0.17060494422912598,12.0,105,90,15
263,1.0475180046629213,1.5707963267948966,0.4475199751571702,1.5573556423187256,2.688214585185051,6.499999999999997,0.2096250057220459,13.1,120,104,16
264,1.2490457723982544,0.16069065295191062,0.7036137827794524,1.3614659309387207,0.8163148462772369,6.799999999999997,0.20729589462280273,11.2,95,81,14
265,0.8148014516014535,0.08008558003365902,0.22131444234779138,1.1879781186580658,0.9641880057752132,6.1999999999999975,0.1942908763885498,16.1,92,78,14
266,0.6747409422235527,0.9972832223718002,0.41012734054149097,1.9803414344787598,0.7400727868080139,6.499999999999997,0.2239530086517334,22.699999999999996,92,76,16
267,0,0,0,0,0,0,0,0,0,0,0
268,0.43833655985795783,0.04001067435398893,0.3617292415199322,0.7353131771087646,1.143609881401062,7.099999999999997,0.17248201370239258,16.3,73,61,12
269,2.0576955586061656,1.5707963267948966,2.224879051209257,0.9241999089717865,1.3946415930986404,6.799999999999997,0.21367287635803223,19.4,107,86,21
270,0.3217505543966423,0,0.12435499454676152,0.7303291112184525,0.8248606324195862,2.3,0,2.5,39,38,2
271,0.7209713239718949,1.5707963267948966,1.2698760924344716,1.6163900941610336,3.7021024227142334,6.499999999999997,0.21964597702026367,10.2,102,90,12
272,0.08673833867598514,0.08008558003365902,0.08673833867598514,0.928267776966095,1.4520642757415771,4.399999999999999,0,6.4,39,34,6
273,0.5585993153435624,1.5707963267948966,0.5585993153435624,1.6722974926233292,1.8071832656860352,6.799999999999997,0.21737003326416016,13.4,97,79,18
274,1.2220253232109897,0.36826789343663996,0.519146114246523,1.6516661942005157,2.262809157371521,7.099999999999997,0.21796584129333496,13.1,112,97,15
275,0.8760580505981944,1.5707963267948966,2.6422459319096627,0.8433690667152405,2.6742031574249268,6.499999999999997,0.22557997703552246,23.699999999999996,99,85,14
276,0.7531512809621945,0.3046926540153975,2.8632929945846817,4.090888738632202,2.4153897762298584,6.799999999999997,0.2439417839050293,15.9,133,109,24
277,0.8760580505981936,0.020001333573390494,0.7362574289814283,1.2512793838977814,2.798758029937744,6.499999999999997,0.21798110008239746,15.5,149,129,20
278,0.9272952180016122,0.24236585103896324,0.844153986113171,2.475451946258545,1.4167548418045044,6.499999999999997,0.2186260223388672,12.1,93,80,13
279,1.4241298329977037,0.8633131150155536,1.124690777851493,1.3224529027938843,0.5390023216605186,6.499999999999997,0.20468902587890625,12.8,93,84,9
280,0,0,0,0,0,0,0,0,0,0,0
281,0.6483319890872606,0.1001674211615598,0.5585993153435623,0.797862321138382,1.44315767288208,7.399999999999997,0.21834897994995117,27.599999999999998,100,81,19
282,1.5113426674862398,0.694498265626556,1.0222469243443686,1.7916057109832764,2.0874616652727127,6.1999999999999975,0.20892906188964844,15.2,135,119,16
283,1.0808390005411683,0,1.9368528426423148,1.3689884543418884,1.260638415813446,6.499999999999997,0.2015078067779541,19.799999999999997,127,110,17
284,0.3995154939993745,0.411516846067488,0.47439988279190737,2.6630778312683105,2.214104115962982,7.399999999999997,0.22789716720581055,13.4,104,88,16
285,0.9561333748727311,1.5707963267948966,1.5707963267948966,0.9651684537529945,1.027000691741705,6.499999999999997,0.21826696395874023,17.7,95,81,14
286,0.5404195002705843,0.3046926540153975,0.45277847182353603,1.547464370727539,1.1653470695018768,6.799999999999997,0.22916483879089355,28.799999999999997,97,82,15
287,0.4514530915525544,0.08008558003365894,2.0308957767533357e-17,0.6910666823387146,2.2080187797546387,6.499999999999997,0.20151114463806152,18.0,95,78,17
288,1.6118691053853507,0.43344532006988595,0.7140906986121581,0.9972345530986786,1.0368059873580933,6.499999999999997,0.21945405006408691,15.600000000000001,96,84,12
289,3.009041121293119,1.5707963267948966,2.971814379621455,1.0815875455737114,1.1247827410697937,6.1999999999999975,0.22106599807739258,14.4,93,86,7
290,0.7531512809621944,0.6687427032023717,0.3152146997507111,1.454062107950449,1.743464469909668,6.499999999999997,0.2031111717224121,16.700000000000003,92,79,13
291,0.28123220191829523,0.04001067435398893,0.09495170634275632,1.0,1.2197397351264954,6.499999999999997,0.20415210723876953,11.100000000000001,93,83,10
292,1.8086322542523472,0.060036058445278435,1.467003986337854,1.973832607269287,0.9372604191303253,6.799999999999997,0.22178196907043457,20.5,136,110,26
293,0.3805063771123648,0.020001333573390494,0.260602391747341,1.9576495885849,2.523666739463806,6.499999999999997,0.22424697875976562,11.6,91,80,11
294,0,0,0,0,0,0,0,0,0,0,0
295,2.2896263264165206,0.10016742116155981,2.414950312908067,2.2070806473493576,0.6966674625873566,6.499999999999997,0.15054702758789062,31.799999999999994,91,77,14
296,0.6498704494119477,0.04001067435398889,0.5224034317165289,1.4006758332252502,3.580794095993042,6.799999999999997,0.2218010425567627,19.3,125,105,20
297,0.6478114269270985,0.18098645124654772,0.2449786631268642,1.9043214097619057,1.6425143480300903,6.499999999999997,0.22526979446411133,10.6,74,66,8
298,0.28379410920832787,0,0.044415215246910854,2.325036644935608,2.1908326148986816,6.499999999999997,0.2055201530456543,15.0,85,70,15
299,0,0,0,0,0,0,0,0,0,0,0
300,0.7130608328588534,0.8633131150155536,0.5645693936681001,2.531911849975586,2.533916711807251,6.499999999999997,0.22001194953918457,16.0,97,85,12
301,1.2036224929766777,0,1.2120256565243246,1.5,2.401231050491333,6.499999999999997,0.223236083984375,12.2,129,110,19
302,0.32175055439664224,0.7477626346599203,0.21866894587394223,1.2148276269435883,0.980851024389267,6.499999999999997,0.19494104385375977,14.8,93,77,16
303,0.6273081922757626,0.020001333573390494,0.575424650535285,0.8692407608032227,1.4115630388259888,6.499999999999997,0.2020280361175537,13.6,110,92,18
304,0.5317240672588056,0.1001674211615598,1.299849476456476,1.5666183829307556,1.6907476782798767,6.799999999999997,0.22822999954223633,19.4,106,91,15
305,1.8588517738455226,0.3046926540153976,0.6627295078929917,2.5600173473358154,4.069732666015625,6.799999999999997,0.21030306816101074,12.9,99,86,13
306,0.7283173809911837,0.08008558003365902,0.7283173809911837,1.0905813574790955,0.8988488018512726,6.799999999999997,0.21353912353515625,15.0,74,61,13
307,1.2036224929766774,0.08008558003365902,0.4248321629193425,2.3277082443237305,2.3258553743362427,7.099999999999997,0.21165704727172852,13.2,102,88,14
308,1.716808584506172,0,1.2120256565243246,1.2938253283500671,1.5824512243270874,6.1999999999999975,0.22362112998962402,13.4,116,97,19
309,1.4876550949064553,0.433445320069886,1.044169055361146,1.5477845668792725,3.29450786113739,7.699999999999997,0.22207903861999512,13.8,106,90,16
310,0.9453112865556675,1.5707963267948966,2.1193457292454245,2.4585179686546326,1.113601103425026,7.099999999999997,0.21744394302368164,18.9,88,73,15
311,3.0438657462310745,0,2.8147660006598523,1.9702220559120178,2.507160782814026,6.499999999999997,0.2137141227722168,17.9,102,85,17
312,1.8588517738455226,1.5707963267948966,1.1150225708181913,1.7307294607162476,2.3075931072235107,6.499999999999997,0.2160170078277588,16.7,108,92,16
313,0.45471927482096947,0,0.6327488350021833,2.2331138849258423,2.1877492666244507,6.799999999999997,0.23194003105163574,11.2,86,72,14
314,0,0,0,0,0,0,0,0,0,0,0
315,1.4327903031373772,0.5468509506959441,1.1479424006619559,0.6355148255825043,1.0,6.499999999999997,0.21766018867492676,26.999999999999993,100,84,16
316,1.1071487177940906,1.5707963267948966,1.1071487177940906,0.8082312643527985,1.2825068235397339,5.299999999999998,0,9.1,75,67,9
317,0.7130608328588534,0.7477626346599207,0.4883339510564057,1.7510830163955688,1.3478115051984787,6.499999999999997,0.21946096420288086,12.3,89,72,17
318,0.9367736071314747,0.80380231893303,0.8760580505981936,1.357390820980072,0.8212255835533142,6.499999999999997,0.21595311164855957,14.9,88,73,15
319,1.1801892830972098,0.3257294872946301,0.9240379005316063,1.033512081950903,1.8630244731903076,7.399999999999997,0.23608088493347168,12.7,101,85,16
320,0.4825132950224769,0.47799519851895234,0.3217505543966423,3.115792989730835,1.4727901257574558,6.799999999999997,0.17337703704833984,12.9,103,85,18
321,1.373400766945016,0.2013579207903308,0.5191461142465229,0.8977707326412201,1.8915338516235352,6.799999999999997,0.21863102912902832,17.2,90,75,15
322,1.4601391056210011,1.5707963267948966,1.0906212971913698,2.3562005758285522,1.0832373797893524,6.499999999999997,0.2192530632019043,16.0,111,96,15
323,2.819842099193151,0.04001067435398893,2.761086276477428,1.7012710571289062,2.3102476596832275,6.499999999999997,0.2283802032470703,13.1,97,81,16
324,2.040224218239364,1.5707963267948966,1.1710152285520998,1.8518297672271729,0.876639723777771,6.1999999999999975,0.21142005920410156,13.4,88,73,15
325,0.5404195002705843,0.04001067435398888,0.7531512809621945,0.648067444562912,1.4603151679039001,6.799999999999997,0.22176003456115723,119.5,117,98,19
326,0.07304056530311934,0.12028988239478809,0.07485984771076688,1.1388914585113525,0.6095831543207169,2.0,0,12.999999999999998,32,32,1
327,0.7974457732516345,0.16069065295191057,0.7727406115633965,0.9749777968972921,2.4804208278656006,7.099999999999997,0.21587896347045898,12.6,89,74,15
328,0.4228539261329407,0,0.4527784718235359,1.5529183149337769,0.80994912981987,6.499999999999997,0.20074105262756348,15.400000000000002,85,68,17
329,1.5707963267948963,0,2.0091328866528544,1.5202053133398294,2.250840663909912,6.799999999999997,0.22539806365966797,13.3,89,76,13
330,0,0,0,0,0,0,0,0,0,0,0
331,2.63162059388838,0,1.0303768265243127,1.1229294538497925,0.9327747523784637,6.799999999999997,0.21781706809997559,28.999999999999993,90,74,16
332,0,0,0,0,0,0,0,0,0,0,0
333,1.4108832036366774,1.5707963267948966,1.9222411207984482,2.2357487082481384,1.0183208584785461,6.799999999999997,0.22579598426818848,21.299999999999997,106,90,16
334,0.866302262552679,0.1404614147098558,0.6640461628266846,0.8510501086711884,0.7025397568941116,2.5999999999999996,0,12.399999999999999,61,60,2
335,0.6435011087932843,0.24236585103896327,0.34038193864190697,1.282086431980133,1.292052447795868,6.799999999999997,0.19974589347839355,13.5,90,68,22
336,1.7561442767905913,0,1.7561442767905913,2.817934274673462,2.8343605995178223,6.499999999999997,0.22086596488952637,20.1,102,88,14
337,0,0,0,0,0,0,0,0,0,0,0
338,2.000558605891585,0.04001067435398891,1.306307944245664,1.0,1.3657332360744476,6.499999999999997,0.207719087600708,20.9,85,69,16
339,0.46364760900080615,0,0.5585993153435626,1.079104244709015,1.2586038708686829,6.799999999999997,0.19984197616577148,12.8,82,70,12
340,0.9129077216126865,0.2013579207903308,0.6640461628266846,1.4601282961666584,1.0359726436436176,6.799999999999997,0.2175750732421875,16.8,100,84,16
341,0.38050637711236496,0,0.4514530915525544,1.3496188521385193,0.5155664971098304,2.8999999999999995,0,2.7,19,20,0
342,0.3392926144540448,0.9272952180016121,0.16076274062583476,1.0177078675478697,1.6075172424316406,6.499999999999997,0.22410798072814941,12.0,87,73,14
343,1.5707963267948966,0.16069065295191054,0.3016190462662397,1.0327822640538216,1.6870757341384888,7.399999999999997,0.23007512092590332,10.7,79,65,14
344,3.141592653589793,1.5707963267948966,3.141592653589793,2.4215484261512756,1.808987319469452,7.699999999999997,0.20113587379455566,18.2,140,116,24
345,1.3059789968891078,0.020001333573390494,0.8836721166534575,2.17741060256958,1.3280929327011108,6.499999999999997,0.22408103942871094,21.699999999999996,115,98,17
346,0.6202494859828215,0.7753974966107532,0.5645693936681001,0.6311787962913513,1.3365378081798553,6.799999999999997,0.21253108978271484,18.5,87,71,16
347,0,0,0,0,0,0,0,0,0,0,0
348,1.0729739941778955,0.8946658172342352,0.8836721166534576,2.4973025918006897,1.1652844697237015,6.799999999999997,0.21721696853637695,21.0,105,86,19
349,0.33787818824027843,0.618728690672251,0.054001500375968264,2.119699440896511,1.4937396049499512,7.399999999999997,0.19893407821655273,14.3,96,80,16
350,1.0007558630951865,0.6687427032023718,0.6435011087932845,1.0,1.499559074640274,6.799999999999997,0.21859502792358398,12.6,95,79,16
351,0.2053953891897674,0.2013579207903308,0.04441521524691085,0.5981796830892563,2.0932196378707886,6.799999999999997,0.16353487968444824,21.299999999999997,88,72,16
352,1.7818896600176426,1.1197695149986338,2.4227626539681686,1.0639745742082596,2.8624744415283203,6.499999999999997,0.2202749252319336,13.4,98,86,12
353,0.43833655985795783,0.04001067435398893,0.3217505543966422,2.0,1.4301232695579529,6.799999999999997,0.21205401420593262,19.9,102,85,17
354,0.3142318990843384,0.020001333573390494,0.3378781882402785,0.5316370651125908,2.9008721113204956,6.799999999999997,0.2004718780517578,12.5,66,54,12
355,0.5763752205911837,0.6435011087932845,1.471127674303734,1.1472675204277039,1.1325415223836899,6.499999999999997,0.2151479721069336,16.0,104,86,18
356,1.4327903031373772,0.5006547124045881,1.0022717790638567,1.1507806181907654,3.188478946685791,6.799999999999997,0.22249698638916016,18.4,103,84,19
357,0.2160849722967865,0.12028988239478809,0.1932114838478061,0.35553231835365295,1.5,2.3,0,4.9,30,28,3
358,1.054565656183149,1.5707963267948966,1.1626472230398075,1.2672119736671448,2.4477096796035767,6.499999999999997,0.20391297340393066,13.2,91,74,17
359,1.681453547968792,1.5707963267948966,1.5707963267948963,0.9174634888768196,0.5679824948310852,6.799999999999997,0.2162010669708252,137.2,99,83,16
360,1.2442148921042782,0,0.9025069079643125,1.4333460927009583,1.7539337575435638,6.499999999999997,0.21602201461791992,13.4,88,71,17
361,0.24497866312686414,0.24236585103896321,0.21406068356382152,0.6230070143938065,1.2731558978557587,6.499999999999997,0.20430898666381836,15.2,87,74,13
362,0,0,0,0,0,0,0,0,0,0,0
363,0.8685393952858896,0.433445320069886,0.7727406115633964,1.2479841113090515,0.8022623658180237,8.299999999999997,0.21607184410095215,16.1,81,65,16
364,1.7942729279355296,1.5707963267948966,1.3467726797569732,2.36369651556015,1.9393730275332928,7.399999999999997,0.159959077835083,33.39999999999999,92,78,14
365,1.0014831356942349,0.28379410920832787,1.0121970114513343,0.983763549476862,1.6611190140247345,6.499999999999997,0.1966099739074707,13.100000000000001,87,75,12
366,0.9075933340888036,0.10016742116155979,0.340381938641907,1.3863487765192986,1.719027042388916,6.799999999999997,0.19897699356079102,13.8,73,62,11
367,1.8755168975594632,0.060036058445278435,1.5187600119856803,1.5,3.146164894104004,6.799999999999997,0.21320819854736328,15.7,115,97,18
368,0.42285392613294076,0.16069065295191062,0.42285392613294076,1.153996467590332,1.0038347840309143,6.799999999999997,0.19781708717346191,22.599999999999998,80,61,19
369,1.3521273809209546,0.1001674211615598,1.2365982825293935,1.2183787822723389,1.7577210664749146,6.799999999999997,0.21677303314208984,19.200000000000003,96,80,16
370,1.3415643935179011,0.2630222029084689,0.5585993153435626,0.8052515685558319,1.9374526739120483,6.499999999999997,0.20462608337402344,14.2,106,91,15
371,0,0,0,0,0,0,0,0.7,0,1,0
372,0.9129077216126865,0.24236585103896321,2.158798930342464,1.1575099974870682,1.7822734117507935,7.099999999999997,0.22051215171813965,14.3,92,74,18
373,1.396124127786657,0,1.5707963267948966,0.7838749885559082,1.6370054483413696,6.499999999999997,0.20072317123413086,9.0,62,54,8
374,0,0,0,0,0,0,0,0,0,0,0
375,1.2627435457711202,0.020001333573390397,1.0466166980119833,2.5445542335510254,1.5571794509887695,7.099999999999997,0.21685099601745605,14.9,84,68,16
376,0.6510767214444798,1.5707963267948966,0.4475199751571702,1.6059743165969849,1.6062688827514648,6.799999999999997,0.22310185432434082,15.8,104,82,22
377,1.1818394466158897,1.5707963267948966,1.2838575738641274,0.7511471807956696,2.787682056427002,6.499999999999997,0.2113499641418457,22.799999999999997,106,85,21
378,0,0,0,0,0,0,0,0,0,0,0
379,0.5807563535676705,0.08008558003365902,0.3366748193867271,0.908374160528183,2.0495365858078003,7.399999999999997,0.21383905410766602,15.7,95,73,22
380,0.33787818824027843,0.5235987755982989,0.19739555984988078,0.9082990288734436,0.6666257530450821,6.799999999999997,0.2036290168762207,131.69999999999996,74,59,15
381,0.3392926144540448,0,0.44751997515717007,1.3280339241027832,2.001823296537623,6.799999999999997,0.21041107177734375,9.9,66,56,10
382,0.5880026035475677,0,0.99945884696127,2.2117520570755005,1.2836443781852722,6.499999999999997,0.20493292808532715,13.0,89,78,11
383,1.460139105621001,1.5707963267948966,1.460139105621001,1.0859549716114998,0.5688870549201965,6.799999999999997,0.22230100631713867,17.9,78,63,15
384,0.34877100358390706,0,0.34877100358390706,2.9932644069194794,1.198947861790657,6.799999999999997,0.21518397331237793,23.099999999999998,90,74,16
385,1.5707963267948966,0.1001674211615598,0.5779019369622457,1.2083866596221924,2.07269150018692,6.499999999999997,0.20383787155151367,14.900000000000002,73,59,14
386,0.8960553845713443,0.5235987755982989,0.9874233198010409,2.122573733329773,1.6898237466812134,6.499999999999997,0.21723699569702148,10.4,95,82,13
387,0.8253768505207384,0.020001333573390494,0.6304014214735074,1.0,0.8260577768087387,6.499999999999997,0.1657428741455078,18.699999999999996,65,52,13
388,1.975688113079979,1.5707963267948966,1.570796326794896,0.7004922777414322,1.0148729961365461,6.799999999999997,0.20984315872192383,18.5,84,68,16
389,2.0533096218173736,0,0.8058034940839864,1.554937481880188,1.152944028377533,6.799999999999997,0.2120962142944336,16.2,98,80,18
390,1.8925468811915394,0,2.8198420991931505,4.615926027297974,0.6534304618835449,6.799999999999997,0.22921490669250488,17.3,97,79,18
391,0.4825132950224769,0.020001333573390494,0.452778471823536,1.597662329673767,0.9893763894215226,6.499999999999997,0.21713900566101074,11.600000000000001,100,87,13
392,0.3136206522166983,0.26302220290846895,0.3136206522166983,2.5541815757751465,1.0743352770805359,6.799999999999997,0.21274304389953613,11.0,95,79,16
393,1.0873493252276978,0,1.0873493252276978,3.7615588903427124,1.0847822427749634,6.799999999999997,0.20850396156311035,19.6,107,88,19
394,1.3439974787410107,0.9972832223718,1.1814796049617557,2.068800687789917,1.8610586524009705,6.499999999999997,0.2175300121307373,10.5,89,76,13
395,1.4876550949064553,0.020001333573390494,1.059240199624591,0.9947328087873757,1.1072515845298767,6.499999999999997,0.20998597145080566,14.3,69,57,12
396,1.5707963267948966,0,1.1071487177940904,0.6909458339214325,1.0,7.099999999999997,0.21457791328430176,16.4,80,67,13
397,0.896055384571344,0.36826789343664,0.4018706474404566,1.0033971071243286,1.0,6.799999999999997,0.15521001815795898,137.2,88,71,17
398,0,0,0,0,0,0,0,0,0,0,0
399,0.7531512809621945,0.6435011087932845,0.6435011087932845,1.1609996557235718,1.475712664425373,7.099999999999997,0.20841693878173828,13.0,79,61,18
400,1.2610933822524404,0.18098645124654775,1.6262948320406134,0.8939158618450165,1.0345455035567284,6.1999999999999975,0.22799396514892578,11.3,81,70,11
401,0.9888912086550112,1.5707963267948966,0.6610431688506873,1.4856151044368744,0.8021992743015289,7.099999999999997,0.20521306991577148,23.299999999999997,112,91,21
402,1.176005207095135,0,0.6640461628266847,1.2617939859628677,1.0,6.499999999999997,0.2100989818572998,16.5,81,67,14
403,0,0,0,0,0,0,0,0,0,0,0
404,1.299849476456476,0,1.299849476456476,1.4934231638908386,1.0640119314193726,6.799999999999997,0.2099299430847168,15.7,101,77,24
405,1.8925468811915387,1.5707963267948966,1.6403044233017205,0.424813874065876,2.0273609161376953,6.1999999999999975,0.20854592323303223,16.0,103,88,15
406,0.5724598138180513,0,0.2644883825492327,1.3990232348442078,2.6237118244171143,7.099999999999997,0.22365498542785645,15.9,107,85,22
407,0.40814910375508934,0,0.36172924151993224,1.5954322516918182,1.9656894207000732,6.499999999999997,0.1613759994506836,23.4,93,77,16
408,0.5543074962015513,0.12028988239478809,0.8913825213870483,0.9937411407008767,1.9643867015838623,6.799999999999997,0.1555030345916748,10.6,63,51,12
409,1.5707963267948966,0.8946658172342351,0.6327488350021832,1.313900351524353,1.4499332308769226,6.799999999999997,0.19512200355529785,11.9,91,74,17
410,1.122651351719107,0.08008558003365893,0.681298225287849,1.592189610004425,1.2370232939720154,6.799999999999997,0.22932815551757812,16.1,109,91,18
411,0.8176450458327023,0.41151684606748806,0.8176450458327023,1.5331661701202393,1.1896841078996658,6.799999999999997,0.21932387351989746,13.6,81,60,21
412,3.141592653589793,1.5707963267948966,3.141592653589793,2.638775944709778,0.7604598701000214,6.499999999999997,0.1949009895324707,20.099999999999998,93,79,14
413,0,0,0,0,0,0,0,0,0,0,0
414,0.6032298529246849,0.41151684606748806,0.659310068332858,1.9016535580158234,0.939363956451416,6.799999999999997,0.1469118595123291,11.2,80,66,14
415,1.3547113544981102,0,0.4136892132788634,0.9854549458250403,2.0494279861450195,6.499999999999997,0.20266509056091309,14.200000000000001,90,71,19
416,0.2639637236257046,0,0.07485984771076688,1.8098084926605225,0.8409274816513062,6.499999999999997,0.21197891235351562,11.8,83,70,13
417,0,0,0,0,0,0,0,0,0,0,0
