Episode_number,max_x_ori,max_y_ori,max_z_ori,max_w_ori,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
177,0.30000000000000004,0.1,-0.10000000000000003,-1.3,0.30648708362132315,-0.07328654080629349,6.799999999999997,0.214432954788208,141.99999999999994,99,78,21
178,0.30000000000000004,0.1,-0.2,-1.3,-0.30527844130992887,0.17403236925601961,6.799999999999997,0.2053680419921875,139.29999999999995,91,73,18
179,0.30000000000000004,-0.5,0.1,-0.9999999999999999,0.2098693184554577,0.16443701684474946,6.799999999999997,0.2105579376220703,140.24999999999997,107,86,21
180,-0.4,0.1,0.3,-1.3,0.12251057475805283,-0.07060971260070797,6.499999999999997,0.20289301872253418,252.2,118,95,23
181,-0.4,0.0,0.4,-1.5000000000000002,0.304072205722332,0.1525924824178219,6.499999999999997,0.2063460350036621,244.89999999999998,91,77,14
182,0.2,0.0,-0.10000000000000003,-1.3,0.26912462115287783,0.3727561593055725,7.099999999999997,0.21970701217651367,360.65,101,85,16
183,-0.10000000000000003,-0.10000000000000003,-0.1,-0.7999999999999999,-0.40557769536972044,0.29401440192013983,6.499999999999997,0.14340996742248535,465.84999999999997,104,87,17
184,0.2,-2.7755575615628914e-17,-0.30000000000000004,-0.9999999999999999,0.32109188139438627,-0.3355006277561188,6.799999999999997,0.22256088256835938,466.99999999999994,83,66,17
185,0.2,0.30000000000000004,0.4,-1.0999999999999999,0.3543789178133011,0.2034122183918953,6.499999999999997,0.1488800048828125,352.9,71,59,12
186,-0.6,-0.10000000000000003,-0.20000000000000004,-0.9999999999999999,0.28878640234470365,-0.337580806016922,6.499999999999997,0.21459197998046875,243.19999999999996,96,84,12
187,-0.20000000000000004,0.4,0.1,-1.5000000000000002,-0.2191474586725235,-0.21242316979914905,6.799999999999997,0.16935396194458008,246.44999999999996,86,70,16
188,0.2,0.2,0.2,-1.6000000000000003,0.3010628268122673,-0.4900996148586273,6.799999999999997,0.2731630802154541,140.59999999999997,104,84,20
189,-0.30000000000000004,0.4,0.2,-1.5000000000000002,0.41722118556499477,0.2237195059657097,6.499999999999997,0.2089848518371582,243.34999999999997,89,76,13
190,0.6,-0.20000000000000004,0.2,-0.7,0.13367852047085763,0.7748069167137146,6.499999999999997,0.20058989524841309,23.199999999999992,96,81,15
191,0.1,0.1,0.2,-0.8999999999999999,-0.14586010575294495,0.4511901199817657,6.799999999999997,0.18961811065673828,132.59999999999994,68,54,14
192,-0.20000000000000004,0.2,0.19999999999999998,-0.8999999999999999,-0.13512659072875977,0.4672679424285888,6.499999999999997,0.19776415824890137,682.8500000000001,84,72,12
193,0.30000000000000004,0.30000000000000004,0.2,-1.3,-0.37764233350753784,-0.27996277809143066,6.1999999999999975,0.21393489837646484,359.95,113,92,21
194,0.2,-0.30000000000000004,0.4,-0.8999999999999999,0.33222579658031465,-0.11491222679615021,6.499999999999997,0.21315312385559082,353.5,82,71,11
195,0.2,0.2,-0.30000000000000004,-0.9999999999999999,-0.23408545553684235,-0.2261139065027237,6.499999999999997,0.2170419692993164,465.15,90,74,16
196,0.30000000000000004,0.19999999999999998,0.4,-0.9999999999999999,-0.3967899680137634,-0.3399966716766357,6.799999999999997,0.20589709281921387,45.7,88,71,17
197,0.5,-0.1,0.2,-1.6000000000000003,-0.13208895921707153,0.4897669374942779,6.799999999999997,0.2148139476776123,591.35,109,89,20
198,0.5,0.2,0.5,-0.30000000000000004,0.22650836408138275,0.35941275730729105,6.499999999999997,0.15851616859436035,352.75,78,65,13
199,0.09999999999999998,0.4,0.0,-0.8999999999999999,-0.3240109227597714,0.3055468201637268,6.499999999999997,0.20452404022216797,137.24999999999997,74,61,13
200,0,0,0,0,0,0,0,0,0.6,0,1,0
201,-0.2,0.2,0.2,-0.7999999999999999,-0.06426701694726944,0.18940070867538453,6.499999999999997,0.21286988258361816,241.89999999999998,61,49,12
202,-0.2,-0.30000000000000004,0.4,-0.7,0.42049974799156187,0.33638339340686796,6.799999999999997,0.23292207717895508,133.29999999999995,75,58,17
203,0.2,-0.30000000000000004,-0.2,-0.7,0.15970924496650696,-0.10539617389440536,6.499999999999997,0.16375088691711426,461.05,66,52,14
204,0.4,0.1,0.4,-1.5000000000000002,-0.14916449785232544,0.2432253360748291,6.799999999999997,0.1999650001525879,686.1500000000002,100,84,16
205,-0.20000000000000004,0.30000000000000004,-0.2,-0.8999999999999999,-0.0879610925912857,-0.16938835978507996,6.799999999999997,0.20879411697387695,362.45,112,90,22
206,-0.30000000000000004,0.30000000000000004,0.5,-0.9999999999999999,0.10969422049820424,0.21081581041216851,6.499999999999997,0.20833492279052734,459.54999999999995,68,56,12
207,0,0,0,0,0,0,0,0,0,0,0,0
208,-0.2,0.2,-0.1,-1.0999999999999999,0.2871027301996947,-0.08686058968305588,6.499999999999997,0.22591781616210938,470.34999999999997,86,66,20
209,-0.10000000000000003,-0.6,0.4,-1.0999999999999999,0.29841830432415006,0.4362243384122848,6.499999999999997,0.22198820114135742,465.7,87,70,17
210,0.2,-0.4,0.30000000000000004,-0.8999999999999999,-0.587949788570404,-0.6384178996086121,6.799999999999997,0.21358799934387207,23.949999999999996,110,90,20
211,0.30000000000000004,0.2,0.2,-0.7999999999999999,-0.06744440644979477,-0.12078767418861389,6.799999999999997,0.22059893608093262,135.39999999999995,69,57,12
212,0.4,0.6,0.2,-1.4000000000000001,0.5863048434257507,-0.0943683460354805,6.799999999999997,0.19915103912353516,36.04999999999999,87,73,14
213,-0.20000000000000004,0.4,0.1,-1.5000000000000002,-0.6627578496932983,0.13608011603355408,6.799999999999997,0.21618199348449707,36.04999999999999,103,84,19
214,0.30000000000000004,0.1,0.30000000000000004,-1.6000000000000003,0.30000000000000004,0.2776260390877724,6.499999999999997,0.16370701789855957,354.55,84,70,14
